55.944425,-3.188396,SSW,55.944147836140246,-3.1885108050297095,0.0,248.75
55.944147836140246,-3.1885108050297095,WSW,55.944033031110536,-3.188787968889463,96.726074,273.14047
55.944033031110536,-3.188787968889463,SW,55.94382089907618,-3.1890001009238187,139.1959,325.97482
55.94382089907618,-3.1890001009238187,WSW,55.94370609404647,-3.189277264783572,221.42545,333.11084
55.94370609404647,-3.189277264783572,S,55.943406094046466,-3.189277264783572,221.42545,331.86084
55.943406094046466,-3.189277264783572,S,55.94310609404646,-3.189277264783572,221.42545,330.61084
55.94310609404646,-3.189277264783572,SSW,55.94282893018671,-3.1893920698132816,339.0724,357.2139
55.94282893018671,-3.1893920698132816,E,55.94282893018671,-3.1890920698132814,339.0724,355.9639
55.94282893018671,-3.1890920698132814,E,55.94282893018671,-3.1887920698132812,339.0724,354.7139
55.94282893018671,-3.1887920698132812,NE,55.94304106222106,-3.1885799377789255,364.39343,455.48254
55.94304106222106,-3.1885799377789255,E,55.94304106222106,-3.1882799377789253,368.485,466.21597
55.94304106222106,-3.1882799377789253,NNE,55.94331822608082,-3.1881651327492158,386.6249,479.54153
55.94331822608082,-3.1881651327492158,SE,55.94310609404646,-3.18795300071486,386.6249,478.29153
55.94310609404646,-3.18795300071486,ESE,55.94299128901675,-3.1876758368551066,386.6249,477.04153
55.94299128901675,-3.1876758368551066,E,55.94299128901675,-3.1873758368551064,478.93304,569.8646
55.94299128901675,-3.1873758368551064,NE,55.94320342105111,-3.1871637048207506,478.93304,568.6146
55.94320342105111,-3.1871637048207506,ENE,55.94331822608082,-3.186886540960997,577.95575,674.6075
55.94331822608082,-3.186886540960997,SE,55.94310609404646,-3.1866744089266414,601.2565,741.1644
55.94310609404646,-3.1866744089266414,E,55.94310609404646,-3.1863744089266413,601.2565,739.9144
55.94310609404646,-3.1863744089266413,E,55.94310609404646,-3.186074408926641,720.6788,834.0598
55.94310609404646,-3.186074408926641,NNW,55.94338325790622,-3.1861892139563506,720.6788,832.8098
55.94338325790622,-3.1861892139563506,NNW,55.943660421765976,-3.18630401898606,720.6788,831.5598
55.943660421765976,-3.18630401898606,NNE,55.94393758562573,-3.1861892139563506,720.6788,830.3098
55.94393758562573,-3.1861892139563506,E,55.94393758562573,-3.1858892139563504,722.85596,883.3746
55.94393758562573,-3.1858892139563504,WNW,55.94405239065544,-3.186166377816104,830.99286,962.03
55.94405239065544,-3.186166377816104,NE,55.9442645226898,-3.185954245781748,830.99286,960.78
